RANDOM ARRAY EXECUTION TIME----------------
Time taken to sort with BubbleSortUntilNoChange: 275 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 235 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 259 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 143 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 160 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 224 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 273 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 336 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 610 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 1267 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 1169 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 1028 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 908 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 914 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 963 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 1015 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 910 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 950 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 948 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2915 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 962 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 752 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 789 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 989 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2529 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 960 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 994 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 992 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 843 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 798 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 899 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 788 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 853 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 903 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 945 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 926 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 921 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 894 nanoseconds
Average time taken to sort with BubbleSortPassPerItem: 1320 nanoseconds
Average time taken to sort with BubbleSortUntilNoChange: 231 nanoseconds
Average time taken to sort with BubbleSortWhileNeeded: 1044 nanoseconds
REVERSE SORTED ARRAY EXECUTION TIME----------------
Time taken to sort with BubbleSortWhileNeeded: 4580 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 22985 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3471 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3214 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3087 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3076 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3011 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3035 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3183 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3274 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 10900 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3165 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 4257 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3074 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3060 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3210 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3216 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 16949 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2991 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2962 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3014 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2968 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2996 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3202 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3272 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3029 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2972 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2993 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 2983 nanoseconds
Time taken to sort with BubbleSortWhileNeeded: 3033 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1413 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 22679 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1428 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1256 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1428 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 14884 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1177 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1473 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 37197 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1219 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1161 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1487 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1542 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1131 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1366 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1516 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1523 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1334 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1445 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1417 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1255 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1537 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1500 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1035 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1140 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1411 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1307 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1409 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1496 nanoseconds
Time taken to sort with BubbleSortPassPerItem: 1407 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 229 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 271 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 240 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 204 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 177 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 173 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 145 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 168 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 147 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 150 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 147 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 152 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 169 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 174 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 170 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 177 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 174 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 182 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 173 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 279 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 253 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 300 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 293 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 301 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 295 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 321 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 324 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 289 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 344 nanoseconds
Time taken to sort with BubbleSortUntilNoChange: 303 nanoseconds
Average time taken to sort with BubbleSortPassPerItem: 3719 nanoseconds
Average time taken to sort with BubbleSortUntilNoChange: 224 nanoseconds
Average time taken to sort with BubbleSortWhileNeeded: 4572 nanoseconds
